DateTime,Roll,Pitch,Yaw,X,Y,Z
2021-09-20 11:53:01.610775,0.25,-4.5,-25.45,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.26,-4.49,-25.44,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.27,-4.48,-25.44,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.27,-4.48,-25.43,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.47,-25.43,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.29,-4.46,-25.42,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.3,-4.46,-25.41,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.31,-4.45,-25.41,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.32,-4.44,-25.4,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.31,-4.44,-25.4,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.31,-4.44,-25.4,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.31,-4.44,-25.4,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.31,-4.44,-25.4,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.3,-4.44,-25.4,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.3,-4.44,-25.41,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.3,-4.44,-25.41,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.29,-4.44,-25.41,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.45,-25.42,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.45,-25.42,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.45,-25.42,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.45,-25.42,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.45,-25.42,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.27,-4.45,-25.42,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.27,-4.46,-25.42,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.26,-4.47,-25.43,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.25,-4.47,-25.43,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.25,-4.48,-25.44,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.24,-4.49,-25.44,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.24,-4.5,-25.44,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.23,-4.51,-25.44,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.23,-4.51,-25.45,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.22,-4.52,-25.45,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.22,-4.53,-25.45,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.21,-4.54,-25.46,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.21,-4.54,-25.46,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.21,-4.55,-25.47,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.2,-4.55,-25.47,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.2,-4.55,-25.47,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.55,-25.48,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.55,-25.48,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.55,-25.48,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.54,-25.48,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.18,-4.54,-25.48,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.18,-4.53,-25.48,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.18,-4.52,-25.49,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.17,-4.51,-25.49,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.17,-4.5,-25.49,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.49,-25.49,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.47,-25.49,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.46,-25.49,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.46,-25.49,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.45,-25.49,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.44,-25.49,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.14,-4.44,-25.49,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.14,-4.44,-25.49,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.44,-25.49,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.44,-25.5,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.44,-25.5,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.45,-25.5,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.46,-25.5,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.47,-25.5,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.15,-4.48,-25.51,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.15,-4.49,-25.51,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.16,-4.5,-25.51,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.16,-4.51,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.52,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.52,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.53,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.54,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.54,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.54,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.54,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.53,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.53,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.52,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.52,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.17,-4.51,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.52,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.52,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.15,-4.52,-25.53,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.16,-4.52,-25.52,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.17,-4.51,-25.52,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.18,-4.51,-25.52,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.19,-4.5,-25.51,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.19,-4.5,-25.51,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.2,-4.5,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.2,-4.5,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.2,-4.5,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.5,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.5,-25.51,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.49,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.18,-4.49,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.18,-4.49,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.18,-4.48,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.17,-4.48,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.17,-4.47,-25.52,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.16,-4.47,-25.52,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.17,-4.46,-25.52,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.18,-4.46,-25.51,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.19,-4.45,-25.5,0.07,0.0,1.02
2021-09-20 11:53:01.610775,0.2,-4.45,-25.5,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.21,-4.44,-25.49,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.22,-4.44,-25.49,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.23,-4.44,-25.48,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.24,-4.44,-25.47,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.25,-4.44,-25.47,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.26,-4.44,-25.46,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.27,-4.44,-25.45,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.29,-4.44,-25.45,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.3,-4.44,-25.44,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.31,-4.44,-25.44,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.31,-4.45,-25.44,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.3,-4.46,-25.44,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.3,-4.47,-25.45,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.29,-4.47,-25.45,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.29,-4.48,-25.46,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.29,-4.48,-25.46,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.28,-4.49,-25.46,0.08,0.01,1.02
2021-09-20 11:53:01.610775,0.28,-4.49,-25.46,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.49,-25.46,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.49,-25.46,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.28,-4.49,-25.46,0.08,0.0,1.02
2021-09-20 11:53:01.610775,0.27,-4.49,-25.46,0.08,0.0,1.02
